domain	status	timestamp	time	category
99cankao.com	no dialog found	2022-02-13 17:23:57	17.7012437999983	Business
grupsosyal.com	no dialog found	2022-02-13 17:24:14	13.2527669999981	News and Media
bizarro.com	completed	2022-02-13 17:24:28	79.1318522999973	Entertainment
underworldly.com	no dialog found	2022-02-13 17:25:47	9.06158059999871	Information Technology
mt4proxy.com	completed	2022-02-13 17:25:56	77.1608030999996	Information Technology
daryasport.com	no dialog found	2022-02-13 17:27:13	23.5707299000023	Business
jullbet.com	no dialog found	2022-02-13 17:27:36	10.0545834000004	Shopping
factslides.com	no dialog found	2022-02-13 17:27:47	15.8596158	Reference
greenmountaincoffee.com	no dialog found	2022-02-13 17:28:03	184.7970393	Business
pbverify.com	no dialog found	2022-02-13 17:31:08	10.1459507	Newly Observed Domain
read2read.net	no dialog found	2022-02-13 17:31:17	17.8258019999994	Business
westernpower.com.au	no dialog found	2022-02-13 17:31:35	21.7026958999995	Business
badmintoncn.com	no dialog found	2022-02-13 17:31:58	18.7031444999993	Sports
kenon.com.cn	no dialog found	2022-02-13 17:32:16	31.7434874999999	Business
alcogol.su	no dialog found	2022-02-13 17:32:47	34.8663606000009	Malicious Websites
icef.com	completed	2022-02-13 17:33:22	146.202359400002	Education
uponor.fi	no dialog found	2022-02-13 17:35:49	31.9080323999988	Business
cinemasie.com	no dialog found	2022-02-13 17:36:20	33.8374201000006	Entertainment
rynek-lotniczy.pl	completed	2022-02-13 17:36:54	76.5255711999998	Business
wshein.com	no dialog found	2022-02-13 17:38:11	23.2393015999987	Business
kentfaith.com	no dialog found	2022-02-13 17:38:34	18.0061167999993	Information Technology
uylab.org	no dialog found	2022-02-13 17:38:52	22.4133675999983	Business
romefloyd.com	no dialog found	2022-02-13 17:39:15	32.4879443999998	Government and Legal Organizations
duffmart.com	completed	2022-02-13 17:39:48	94.0832553	Business
tallerdepaginasweb.com	failed to connect	2022-02-13 17:42:39	0.0	Business
mbid.io	failed to connect	2022-02-13 17:43:17	0.0	Business
bottlekeeper.com	no dialog found	2022-02-13 17:43:43	24.4244225000002	Shopping
oxyhealth.com	no dialog found	2022-02-13 17:44:07	19.0572646000001	Health and Wellness
smooththemes.com	no dialog found	2022-02-13 17:44:26	14.0354473999978	Information Technology
goniyo.com	no dialog found	2022-02-13 17:44:40	9.68905330000052	Information Technology
aduna.com	completed	2022-02-13 17:44:50	96.1418669999985	Shopping
lealestransportes.com.br	no dialog found	2022-02-13 17:46:27	10.7344244999986	Business
laprogressive.com	no dialog found	2022-02-13 17:46:38	54.1189696000001	Personal Websites and Blogs
fohguild.org	completed	2022-02-13 17:47:31	59.665800499999	Games
jofem.org	completed	2022-02-13 17:48:31	69.6325395999993	Health and Wellness
petanquethai.com	no dialog found	2022-02-13 17:49:41	50.5599951000004	Information Technology
sexgayjapan.com	no dialog found	2022-02-13 17:50:31	16.0137381000022	Pornography
tinytrk.com	completed	2022-02-13 17:50:47	109.424462499999	Advertising
killinghope.org	no dialog found	2022-02-13 17:52:37	89.7679489999973	Political Organizations
ourdailycraft.com	no dialog found	2022-02-13 17:54:06	31.3716277000021	Malicious Websites
driving.co.uk	completed	2022-02-13 17:54:39	65.2349547999984	Personal Vehicles
timetric.com	no dialog found	2022-02-13 17:55:43	95.2318788999983	Finance and Banking
wmf.com	completed	2022-02-13 17:57:18	116.870249200001	Information Technology
elvanto.com.au	no dialog found	2022-02-13 17:59:15	20.7744897000011	Business
christmascity.org	no dialog found	2022-02-13 17:59:36	18.9862527000005	Travel
pizbuin.com	no dialog found	2022-02-13 17:59:55	16.7948018000025	Business
awejmp.com	completed	2022-02-13 18:00:12	166.181766899997	Pornography
animate.tv	no dialog found	2022-02-13 18:02:58	17.5127730999993	Entertainment
webshark.pl	no dialog found	2022-02-13 18:03:15	10.2411218999987	Business
allrusamateurs.com	no dialog found	2022-02-13 18:03:26	12.4144930000002	Pornography
magazineluiza.com.br	completed	2022-02-13 18:03:38	101.596828499998	Shopping
levi.jp	no dialog found	2022-02-13 18:05:20	30.2659959999983	Business
smk.nl	no dialog found	2022-02-13 18:05:50	49.7518146000002	Business
anywayanyday.com	completed	2022-02-13 18:06:40	117.440641600002	Travel
philips.com.ar	no dialog found	2022-02-13 18:08:38	21.2027994999989	Business
adk2.com	no dialog found	2022-02-13 18:08:58	42.6384714999986	Advertising
matometa-antenna.com	no dialog found	2022-02-13 18:09:41	11.4893531000016	Business
constitucioncolombia.com	no dialog found	2022-02-13 18:09:52	16.5708825000002	Government and Legal Organizations
unopar.br	no dialog found	2022-02-13 18:10:09	32.0516164000001	Education
sharebarta.com	no dialog found	2022-02-13 18:10:41	16.3270578999982	News and Media
precastu.org	failed to connect	2022-02-13 18:11:08	0.0	Shopping
jrsmw.com	no dialog found	2022-02-13 18:11:35	99.4810174000013	Government and Legal Organizations
menicon.co.jp	no dialog found	2022-02-13 18:13:14	24.4812542	Business
visitguam.org	no dialog found	2022-02-13 18:13:38	9.38247169999886	Travel
weldwheels.com	no dialog found	2022-02-13 18:13:48	43.1074101000013	Business
lugbz.org	completed	2022-02-13 18:14:31	129.431343	Information Technology
togothermany.cn	no dialog found	2022-02-13 18:16:40	30.8995181999999	Business
gettoby.com	no dialog found	2022-02-13 18:17:11	11.6001856000003	Business
techbigs.com	completed	2022-02-13 18:17:23	66.4964758000024	Illegal or Unethical
fototure.com	failed to connect	2022-02-13 18:18:40	0.0	Business
perpustakaan.id	no dialog found	2022-02-13 18:19:06	11.3396221000003	Advertising
xyekkino.ru	no dialog found	2022-02-13 18:19:17	61.153699399998	Pornography
apotekatia.ba	no dialog found	2022-02-13 18:20:19	12.6883164999999	Phishing
rudrastyh.com	no dialog found	2022-02-13 18:20:32	15.1809218000017	Information Technology
rachelsimmons.com	no dialog found	2022-02-13 18:20:46	20.1849003000025	Personal Websites and Blogs
trackimei.net	no dialog found	2022-02-13 18:21:07	53.5338786000029	Information Technology
wheyproteinpowder.org	no dialog found	2022-02-13 18:22:00	10.0569773999996	Health and Wellness
pine9holsters.com	no dialog found	2022-02-13 18:22:10	14.0264341000002	Business
amateurgalore.net	error	2022-02-13 18:22:24	0.0	Pornography
doyoureadme.de	completed	2022-02-13 18:22:37	50.1772892999979	Entertainment
pdfbookslibs.com	no dialog found	2022-02-13 18:23:27	13.3354866000009	Business
arthritis.ca	no dialog found	2022-02-13 18:23:40	22.1825337000009	Health and Wellness
altcointrading.net	completed	2022-02-13 18:24:03	95.0520171000026	Business
otohay.vn	no dialog found	2022-02-13 18:25:39	25.6252978999983	Information Technology
telegraphnepal.com	no dialog found	2022-02-13 18:26:03	30.1863850000009	News and Media
wastereduction.gov.hk	no dialog found	2022-02-13 18:26:34	15.1263349000001	Government and Legal Organizations
luminati-china.io	completed	2022-02-13 18:26:49	85.4949978999975	Proxy Avoidance
hermes-ltd.com	no dialog found	2022-02-13 18:28:17	14.5393317999988	Business
woke.id	no dialog found	2022-02-13 18:28:29	40.9446246000007	Advertising
queaprendemoshoy.com	no dialog found	2022-02-13 18:29:10	94.7180587000003	Information Technology
berridgephoto.com	no dialog found	2022-02-13 18:30:45	83.4839275999984	Business
tomozaki-koushiki.com	no dialog found	2022-02-13 18:32:08	11.4981265999995	Entertainment
tsoftapps.com	no dialog found	2022-02-13 18:32:19	16.1665735000024	Information Technology
world-market-link.com	no dialog found	2022-02-13 18:32:36	10.197574400001	Business
drevtorg.club	no dialog found	2022-02-13 18:32:46	15.4815379000029	Business
apassion4jazz.net	completed	2022-02-13 18:33:01	56.8172883000007	General Organizations
gensdeconfiance.com	completed	2022-02-13 18:33:58	42.3054520000005	Business
uniquechoiceweb.com	no dialog found	2022-02-13 18:34:41	9.01851510000051	Travel
eb2a.site	failed to connect	2022-02-13 18:35:00	0.0	Business
statelyhome.com.hk	no dialog found	2022-02-13 18:35:27	106.461374900002	Real Estate
vidyodev.io	error	2022-02-13 18:37:13	0.0	Not Rated
goikogrill.com	completed	2022-02-13 18:38:32	281.9751947	Restaurant and Dining
jxxdxy.com	no dialog found	2022-02-13 18:43:14	96.1373696999981	Education
beeg24.org	no dialog found	2022-02-13 18:44:50	23.4406769999987	Pornography
morninglavender.com	completed	2022-02-13 18:45:14	73.2167810999999	Shopping
artdeco.community	no dialog found	2022-02-13 18:46:27	16.227316200002	Business
fransijana.com.sa	no dialog found	2022-02-13 18:46:43	22.0921581999974	Information Technology
jarseducation.com	no dialog found	2022-02-13 18:47:05	27.5504829999991	Business
cima4up.co	no dialog found	2022-02-13 18:47:33	16.9687561999999	Illegal or Unethical
venders.co	no dialog found	2022-02-13 18:47:50	18.2826025000031	Business
singular.live	no dialog found	2022-02-13 18:48:08	12.607461399999	Business
chemins-compostelle.com	no dialog found	2022-02-13 18:48:20	23.5954590000001	Travel
coyeb.com	no dialog found	2022-02-13 18:48:44	21.1823621000003	Business
earcandygirl.com	no dialog found	2022-02-13 18:49:06	14.4299633999981	Pornography
idybee.com	no dialog found	2022-02-13 18:49:20	19.6199034000019	Pornography
tsindi.org	no dialog found	2022-02-13 18:49:40	11.3532397999988	Business
kurioapps.com	error	2022-02-13 18:49:52	0.0	Information Technology
dealnews.com	completed	2022-02-13 18:50:28	132.587262200002	Shopping
stevenshofvitaal.nl	no dialog found	2022-02-13 18:52:41	12.9888666000006	Business
etrafficboss.com	no dialog found	2022-02-13 18:52:54	10.8220438999997	Business
tradersshop.com	no dialog found	2022-02-13 18:53:05	14.556270699999	Shopping
ubuy.hk	no dialog found	2022-02-13 18:53:20	22.5362764999991	Shopping
aedes.com	no dialog found	2022-02-13 18:53:42	14.7968621	Shopping
barelist.com	no dialog found	2022-02-13 18:53:57	13.9436093000004	Pornography
rosherun-shoes.co.uk	failed to connect	2022-02-13 18:54:22	0.0	Shopping
omusubi-pet.com	no dialog found	2022-02-13 18:54:48	23.7703160000019	Shopping
wowcasual.info	no dialog found	2022-02-13 18:55:12	29.4825038999988	Games
esidoc.fr	no dialog found	2022-02-13 18:55:41	9.86527790000037	Education
simplifiedcoding.net	no dialog found	2022-02-13 18:55:51	18.4385074999991	Information Technology
a-kamen.com	no dialog found	2022-02-13 18:56:09	10.2071543999991	Phishing
qzcdbz.com	no dialog found	2022-02-13 18:56:19	53.8899210000018	Business
agribankemobilebanking.vn	no dialog found	2022-02-13 18:57:14	31.5945432000008	News and Media
emea.eu.int	failed to connect	2022-02-13 18:57:56	0.0	Government and Legal Organizations
urlconnected.com	no dialog found	2022-02-13 18:58:22	19.6481652999973	Meaningless Content
latet.org.il	no dialog found	2022-02-13 18:58:42	39.4298982	Business
yieldportfolio.com	failed to connect	2022-02-13 18:59:32	0.0	Finance and Banking
ipsos.com	completed	2022-02-13 18:59:57	113.427771999999	Business
mio-tech.be	failed to connect	2022-02-13 19:01:51	0.0	Information Technology
lawnow.org	no dialog found	2022-02-13 19:02:06	12.6048728999995	Reference
filmhd-1080.cyou	failed to connect	2022-02-13 19:02:18	0.0	Illegal or Unethical
egeda.es	completed	2022-02-13 19:02:33	30.0681330000007	Entertainment
labonie.com	no dialog found	2022-02-13 19:03:03	35.4427913	Business
panturapost.com	no dialog found	2022-02-13 19:03:39	50.4630537999983	Personal Websites and Blogs
javbus.in	no dialog found	2022-02-13 19:04:29	10.6494695000001	Pornography
zero7.co.uk	completed	2022-02-13 19:04:40	36.1028482000002	Entertainment
astroglide.com	completed	2022-02-13 19:05:16	102.742064900001	Other Adult Materials
downtheshore.org	no dialog found	2022-02-13 19:06:59	71.1319199999998	Business
acamhaiti-edu.com	no dialog found	2022-02-13 19:08:10	13.9114328000032	Business
savoredjourneys.com	no dialog found	2022-02-13 19:19:29	141.0142866	Business
hertz.com	completed	2022-02-13 19:23:27	58.0137855	Business
pif.org.in	completed	2022-02-13 19:24:36	124.1956136	Education
kaffee-partner.de	completed	2022-02-13 19:26:03	98.8589537	Business
ezgardentips.com	completed	2022-02-13 19:24:36	179.7409168	Personal Websites and Blogs
